Dist Code,Year,State Code,State Name,Dist Name,RICE AREA (1000 ha),RICE PRODUCTION (1000 tons),RICE YIELD (Kg per ha),WHEAT AREA (1000 ha),WHEAT PRODUCTION (1000 tons),WHEAT YIELD (Kg per ha),KHARIF SORGHUM AREA (1000 ha),KHARIF SORGHUM PRODUCTION (1000 tons),KHARIF SORGHUM YIELD (Kg per ha),RABI SORGHUM AREA (1000 ha),RABI SORGHUM PRODUCTION (1000 tons),RABI SORGHUM YIELD (Kg per ha),SORGHUM AREA (1000 ha),SORGHUM PRODUCTION (1000 tons),SORGHUM YIELD (Kg per ha),PEARL MILLET AREA (1000 ha),PEARL MILLET PRODUCTION (1000 tons),PEARL MILLET YIELD (Kg per ha),MAIZE AREA (1000 ha),MAIZE PRODUCTION (1000 tons),MAIZE YIELD (Kg per ha),FINGER MILLET AREA (1000 ha),FINGER MILLET PRODUCTION (1000 tons),FINGER MILLET YIELD (Kg per ha),BARLEY AREA (1000 ha),BARLEY PRODUCTION (1000 tons),BARLEY YIELD (Kg per ha),CHICKPEA AREA (1000 ha),CHICKPEA PRODUCTION (1000 tons),CHICKPEA YIELD (Kg per ha),PIGEONPEA AREA (1000 ha),PIGEONPEA PRODUCTION (1000 tons),PIGEONPEA YIELD (Kg per ha),MINOR PULSES AREA (1000 ha),MINOR PULSES PRODUCTION (1000 tons),MINOR PULSES YIELD (Kg per ha),GROUNDNUT AREA (1000 ha),GROUNDNUT PRODUCTION (1000 tons),GROUNDNUT YIELD (Kg per ha),SESAMUM AREA (1000 ha),SESAMUM PRODUCTION (1000 tons),SESAMUM YIELD (Kg per ha),RAPESEED AND MUSTARD AREA (1000 ha),RAPESEED AND MUSTARD PRODUCTION (1000 tons),RAPESEED AND MUSTARD YIELD (Kg per ha),SAFFLOWER AREA (1000 ha),SAFFLOWER PRODUCTION (1000 tons),SAFFLOWER YIELD (Kg per ha),CASTOR AREA (1000 ha),CASTOR PRODUCTION (1000 tons),CASTOR YIELD (Kg per ha),LINSEED AREA (1000 ha),LINSEED PRODUCTION (1000 tons),LINSEED YIELD (Kg per ha),SUNFLOWER AREA (1000 ha),SUNFLOWER PRODUCTION (1000 tons),SUNFLOWER YIELD (Kg per ha),SOYABEAN AREA (1000 ha),SOYABEAN PRODUCTION (1000 tons),SOYABEAN YIELD (Kg per ha),OILSEEDS AREA (1000 ha),OILSEEDS PRODUCTION (1000 tons),OILSEEDS YIELD (Kg per ha),SUGARCANE AREA (1000 ha),SUGARCANE PRODUCTION (1000 tons),SUGARCANE YIELD (Kg per ha),COTTON AREA (1000 ha),COTTON PRODUCTION (1000 tons),COTTON YIELD (Kg per ha),FRUITS AREA (1000 ha),VEGETABLES AREA (1000 ha),FRUITS AND VEGETABLES AREA (1000 ha),POTATOES AREA (1000 ha),ONION AREA (1000 ha),FODDER AREA (1000 ha)
76,2003,5,Karnataka,Bijapur / Vijayapura,0.13,0.25,1923.08,49.73,36.13,726.52,4.44,9.53,2146.4,362.97,216.16,595.53,367.4,125.69,342.11,52.02,29.3,563.24,37.47,110.94,2960.77,0,0,0,0,0,0,90.7,18.52,204.19,22.34,5.46,244.4,33.67,4.29,127.41,62.51,41.72,667.41,0.65,0.29,446.15,0.07,0.01,142.86,11.85,2,168.78,0.01,0.01,1000,6.84,0.3,43.86,368.33,92.23,250.4,0,0,0,450.81,136.71,303.25,46.81,334,7135.23,4.46,1.38,309.42,22.02,11.11,33.12,0,8.19,0.58
76,2004,5,Karnataka,Bijapur / Vijayapura,0.09,0.23,2555.56,70.32,77.5,1102.1,11.48,21.45,1868.47,388.54,246.17,633.58,400.01,267.62,669.03,148.58,97.59,656.82,70.46,225.61,3201.96,0,0,0,0,0,0,70.62,35.74,506.09,40.06,7.72,192.71,116.63,28.96,248.31,106.69,60.1,563.31,1.86,1.07,575.27,0.07,0.01,142.86,8.5,4.16,489.41,0,0,0,7.69,1.7,221.07,425.78,163.88,384.89,9.22,5.19,562.91,560.89,236.26,421.22,37.58,344.01,9154.07,10.36,3.37,325.29,23.11,15.69,38.8,0,12.43,0.73
76,2005,5,Karnataka,Bijapur / Vijayapura,0.28,0.71,2535.71,72.94,77.07,1056.62,10.49,27.35,2607.24,365.04,340.12,931.73,375.53,367.47,978.54,127.42,107.14,840.84,82.5,291.27,3530.55,0,0,0,0,0,0,72.17,32.83,454.9,41.13,16.43,399.47,70.73,18.95,267.92,109.57,60.94,556.17,3.62,1.98,546.96,0.08,0.01,125,7.59,2.86,376.81,0.01,0.01,1000,7.79,2.4,308.09,476.67,222.67,467.14,6.54,4.96,758.41,612.3,295.88,483.23,49.14,430.95,8769.84,7.49,2.54,339.12,23.67,20.05,43.71,0,16.18,0.97
76,2006,5,Karnataka,Bijapur / Vijayapura,0.16,0.43,2687.5,84.19,65.88,782.52,9.15,8.29,906.01,343.24,254.12,740.36,352.39,262.41,744.66,134.85,57.48,426.25,82.43,256.65,3113.55,0,0,0,0,0,0,157.98,63.2,400.05,51.44,21.72,422.24,90.12,13.42,148.91,92.11,41.16,446.86,2.36,0.84,355.93,0.05,0.01,200,12.3,4.79,389.43,0.08,0.06,750,7.11,2.29,322.08,358.58,89.46,249.48,3.38,3.23,955.62,477.27,142.03,297.59,71.64,572.2,7987.16,4.72,1.36,288.14,23.14,21.09,44.23,0,17.46,0.73
76,2007,5,Karnataka,Bijapur / Vijayapura,0.09,0.26,2888.89,94.36,109.41,1159.5,10.03,16.69,1664.01,350.64,437.45,1247.58,360.66,454.14,1259.19,167.41,133.11,795.11,123.45,435.77,3529.93,0,0,0,0,0,0,150.78,102.27,678.27,82.82,37.79,456.29,126.8,30.84,243.22,107.28,61.02,568.79,2.66,1.44,541.35,0.04,0.02,500,9.99,4.67,467.47,0.1,0.07,700,8.78,3.57,406.61,238.46,112.15,470.31,2.59,3.48,1343.63,371.36,186.73,502.83,112.77,667.96,5923.21,6.76,2.4,355.03,24.19,35.48,59.67,0,30.84,0.63
76,2008,5,Karnataka,Bijapur / Vijayapura,0.1,0.31,3100,0,0,0,5.58,9.85,1765.23,361.16,396.98,1099.18,366.74,406.82,1109.29,55.19,42.81,775.68,112.78,358.35,3177.43,0,0,0,0,0,0,190.14,105.25,553.54,49.75,19.58,393.57,34.22,4.69,137.05,68.26,45.26,663.05,1.61,0.38,236.02,0,0,0,13.8,7.24,524.64,0.1,0.1,1000,8.82,3.14,356.01,231.23,87.66,379.1,2.28,2.31,1013.16,326.34,146.14,447.82,127.29,695.68,5465.32,8.02,3.2,399,26,24.12,50.12,0,19.97,0.41
76,2009,5,Karnataka,Bijapur / Vijayapura,0.16,0.46,2875,107.8,113.52,1053.06,5.23,3.82,730.4,311.05,279.51,898.6,316.28,283.32,895.79,105.67,45.57,431.25,146.59,293.76,2003.96,0,0,0,0,0,0,256.24,165.69,646.62,108.9,33.66,309.09,81,11.28,139.26,101.43,59.45,586.12,3.48,1.26,362.07,0,0,0,9.98,5.12,513.03,0.02,0.02,1000,6.56,1.84,280.49,180.1,51.06,283.51,3.52,2.04,579.55,306.14,121.06,395.44,132.61,844.14,6365.58,6.49,2.05,315.87,23.62,41.7,65.32,0,36.14,0.5
76,2010,5,Karnataka,Bijapur / Vijayapura,0.21,0.59,2809.52,88.66,92.64,1044.89,3.71,10.34,2787.06,292.77,358.88,1225.81,296.48,369.22,1245.35,99.5,104.88,1054.07,164.02,508.49,3100.17,0,0,0,0,0,0,234.22,153.95,657.29,200.92,113.51,564.95,91.08,19.54,214.54,91.73,72.54,790.8,3.09,2.32,750.81,0.01,0.01,1000,8.58,4.4,512.82,0,0,0,5.65,1.84,325.66,95.04,53.72,565.24,3.7,3.03,818.92,207,123.8,598.07,121.31,1116.77,9205.92,12.91,5.52,427.58,23.88,40.99,64.87,0,35.48,0.56
76,2011,5,Karnataka,Bijapur / Vijayapura,0.18,0.47,2611.11,71.63,56.53,789.19,6.44,13.34,2071.43,272.25,258.15,948.21,278.69,271.5,974.2,93.27,94.06,1008.47,164.19,524.06,3191.79,0,0,0,0,0,0,194.88,73.98,379.62,109.53,38.2,348.76,66.59,9.69,145.52,68.43,45.04,658.19,3.08,0.51,165.58,0,0,0,10.48,3.01,287.21,0.03,0.02,666.67,5.72,1.15,201.05,110.51,54.32,491.54,3.03,2.61,861.39,195.83,94.14,480.72,267.14,2259.73,8459.03,13.7,4.6,335.77,25.53,44.48,70.01,0,39.55,0.41
76,2012,5,Karnataka,Bijapur / Vijayapura,0.15,0.38,2533.33,72.99,63.04,863.68,1.71,3.14,1836.26,350.8,406.83,1159.72,352.51,409.97,1163,74.53,70.21,942.04,140.72,405.94,2884.74,0,0,0,0,0,0,255.62,130.82,511.78,87.15,50.9,584.05,10.29,3.04,295.43,67.59,55.29,818.02,0.29,0.04,137.93,0,0,0,5.21,1.94,372.36,0,0,0,3.87,0.57,147.29,115.27,54.37,471.68,0.29,0.22,758.62,186.75,96.41,516.25,128.74,1075.5,8354.05,13.76,5.34,388.08,24.12,31.45,55.57,0,27,0.45
76,2013,5,Karnataka,Bijapur / Vijayapura,0.1,0.31,3100,75.41,75.89,1006.37,2.71,4.76,1756.46,279.39,308.52,1104.26,282.1,313.28,1110.53,96.35,99.9,1036.84,156.53,551,3520.09,0,0,0,0,0,0,228.66,152.16,665.44,184.7,172.69,934.98,54.65,26.62,487.1,62.58,53.39,853.15,1.39,0.44,316.55,0,0,0,4.17,1.23,294.96,0,0,0,2.84,0.6,211.27,107.6,58.67,545.26,3.01,3.61,1199.34,177.09,107.3,605.91,131.85,1245.89,9449.3,11.38,4.91,431.46,25.23,34.28,59.49,0,29.83,0.18
76,2014,5,Karnataka,Bijapur / Vijayapura,0.08,0.23,2875,76.95,91.28,1186.22,0.97,1.49,1536.08,249.64,237.01,949.41,250.61,238.5,951.68,70.83,61.57,869.26,134.09,466.08,3475.87,0,0,0,0,0,0,262.89,134.66,512.23,193.46,117.45,607.1,37.64,7.79,206.96,68.69,55.54,808.56,0.49,0.12,244.9,0,0,0,3.52,1.33,377.84,0,0,0,2.63,0.63,239.54,100.37,53.75,535.52,2.51,2.4,956.18,174.62,100.81,577.31,142.73,1414.86,9912.84,18.42,7.72,419.11,27.09,35.27,62.36,0.02,29.19,0.29
76,2015,5,Karnataka,Bijapur / Vijayapura,0.08,0.23,2875,73.96,56.56,764.74,1.46,1.7,1164.38,286.14,190.08,664.29,287.59,191.78,666.85,36.06,14.4,399.33,84.51,225.9,2673.06,0,0,0,0,0,0,455.09,139.98,307.59,140.25,40.84,291.19,28.32,2.02,71.19,51.11,33.37,652.91,0.6,0.15,250,0,0,0,14.92,1.32,88.47,0,0,0,3.49,0.4,114.61,74.57,25.58,343.03,1.89,2.06,1086.59,146.91,0,0,137.93,1123.51,8145.45,9.54,3.26,341.72,29.09,33.72,62.81,0.01,28.39,0.44
76,2016,5,Karnataka,Bijapur / Vijayapura,0.03,0.09,2774.19,56.13,59.82,1065.77,0.97,1.66,1715.17,193.16,138.87,718.94,194.13,140.53,723.91,72.49,81.99,1131.15,128.67,480.53,3734.72,0,0,0,0,0,0,263.77,123.89,469.7,426.19,359.56,843.65,57.99,12.92,222.78,69.98,64.58,922.85,0.44,0.25,568.85,0,0,0,1.33,0.19,139.64,0,0,0,1.75,0.08,46.31,56.28,32.9,584.61,3.95,3.95,998.48,0,0,0,123.49,878.23,7111.6,11.32,5.23,462.13,28.67,36.93,65.6,0,31.42,0.38
76,2017,5,Karnataka,Bijapur / Vijayapura,0.03,0.09,2866.67,68.7,79.05,1150.69,0.35,1.08,3045.2,256.58,268.49,1046.43,256.93,269.57,1049.18,47.58,57.37,1205.75,113.44,463.19,4083.32,0,0,0,0,0,0,354.62,257.42,725.92,285.57,175.61,614.96,65.13,8.43,129.45,76.21,79.17,1038.85,0.37,0.35,946.38,0,0,0,2.22,1.1,496.17,0,0,0,1.28,0.41,321.32,50.41,50.65,1004.68,0.95,1.11,1170.71,0,0,0,104.12,856.53,8226.66,13.65,6.72,492.02,31.84,39.32,71.16,0,33.77,0.35
77,1966,5,Karnataka,Bidar,15,22,1466.67,6,6,1000,64.4,46.9,728.26,63.9,54.8,857.59,128.3,101.7,792.67,16,4,250,0.5,0.1,200,0,0,0,0,0,0,42,24,571.43,14,5,357.14,60.89,13.04,214.16,31,20,645.16,6.6,1.7,257.58,0,0,0,5.92,1,168.92,1,0.4,400,3.5,1.5,428.57,0,0,0,0,0,0,47.47,24.58,517.8,5.7,72.9,12789.47,3,0.3,100,0.69,1.64,2.33,0.01,0.51,2.58
77,1967,5,Karnataka,Bidar,11,12,1090.91,6,5,833.33,81,51.1,630.86,79.7,64.6,810.54,160.7,115.7,719.98,13,6,461.54,0.7,0.2,285.71,0,0,0,0,0,0,52,29,557.69,26,14,538.46,79.16,22.32,281.96,41,34,829.27,4.8,2,416.67,0,0,0,2.08,0.35,168.27,0.2,0.1,500,8.8,3.6,409.09,0,0,0,0,0,0,62.63,42.85,684.18,5.1,39.7,7784.31,8,0.6,75,0.78,1.42,2.21,0.01,0.49,0.24
77,1968,5,Karnataka,Bidar,10.3,14,1359.22,3.9,2,512.82,43.5,61.3,1409.2,72.6,5.7,78.51,116.1,67,577.09,15.7,5,318.47,0.8,1,1250,0.2,0,0,0,0,0,51.2,23,449.22,17.3,7,404.62,92.55,18.23,196.97,31,19,612.9,6.8,1.6,235.29,1.9,0.6,315.79,4.59,0.77,167.76,1.2,0.8,666.67,8.1,1.9,234.57,0,0,0,0,0,0,67.2,24.9,370.54,5.3,59,11132.08,11.3,1,88.5,0.29,1.41,1.7,0.26,0.39,0.1
77,1969,5,Karnataka,Bidar,11.5,23.8,2069.57,5.6,3.8,678.57,44.2,24.3,549.77,59.7,4.7,78.73,103.9,29,279.11,14.6,6.1,417.81,0.9,2.1,2333.33,0.2,0.1,500,0,0,0,51.7,24.2,468.09,17.1,9.9,578.95,85.96,22.8,265.24,32.4,16.6,512.35,6.6,1,151.52,1.9,0.6,315.79,0.75,0.13,173.33,1.1,0.5,454.55,8.8,1.9,215.91,0,0,0,0,0,0,52.25,20.54,393.11,5.6,49.3,8803.57,11.2,0.7,62.5,0.32,1.35,1.66,0.17,0.42,0.05
77,1970,5,Karnataka,Bidar,12,19,1583.33,7.6,8.2,1078.95,83.8,44.3,528.64,35.8,19,530.73,119.6,63.3,529.26,15,9.4,626.67,0.8,2.8,3500,0.2,0.2,1000,0,0,0,49.2,26.8,544.72,17.7,7.6,429.38,81.91,18.1,220.97,33.3,27,810.81,6.7,1.5,223.88,1.7,0.5,294.12,2.39,0.4,167.36,1.1,0.5,454.55,6.6,2.6,393.94,0,0,0,0,0,0,54.99,33.64,611.75,5.1,41.5,8137.25,11,1.6,145.45,0.83,1.37,2.2,0.19,0.41,0.05
77,1971,5,Karnataka,Bidar,11.5,22.8,1982.61,7.1,10.6,1492.96,88.3,96.3,1090.6,34.5,18.7,542.03,122.8,115,936.48,14.7,4.5,306.12,0.7,2.1,3000,0.2,0.2,1000,0,0,0,47.5,21.1,444.21,16.8,9.3,553.57,78.62,14.35,182.52,34.6,30,867.05,6.7,1.9,283.58,0.8,0.2,250,2.63,0.44,167.3,0.8,0.5,625,2.2,0.7,318.18,0,0,0,0,0,0,53.64,34.35,640.38,5.1,27.4,5372.55,8.7,1.2,137.93,0.83,1.31,2.14,0.16,0.42,0.06
77,1972,5,Karnataka,Bidar,11,12.8,1163.64,7,3.9,557.14,38.5,21.8,566.23,29.2,15.3,523.97,67.7,37.1,548.01,14,1.6,114.29,0.4,0.9,2250,0.2,0.1,500,0,0,0,39.6,4.2,106.06,21.6,11.6,537.04,71.7,2.68,37.38,32.9,6.1,185.41,1.7,0.2,117.65,0.1,0,0,2.4,0.4,166.67,0.1,0,0,3.3,0,0,0,0,0,0,0,0,56.68,9.08,160.2,5.2,35.3,6788.46,7.5,0.9,120,0.5,1.35,1.85,0.15,0.49,0
77,1973,5,Karnataka,Bidar,10.6,14.8,1396.23,9,9.3,1033.33,43.6,25.9,594.04,26.7,16,599.25,70.3,41.9,596.02,14.5,8.3,572.41,0.6,2.3,3833.33,0.1,0.1,1000,0,0,0,39.7,16,403.02,23.1,11.7,506.49,78.99,24.58,311.18,31.7,27.9,880.13,5.1,1.5,294.12,0.2,0,0,5,0.9,180,0.1,0,0,5.9,0.9,152.54,0,0,0,0,0,0,63.68,34.34,539.26,6.3,45.2,7174.6,8.2,1.1,134.15,0.5,0.87,1.37,0.16,0.35,0.01
77,1974,5,Karnataka,Bidar,11.1,18.4,1657.66,10.3,15.2,1475.73,46.3,79.6,1719.22,28.8,27.5,954.86,75.1,107.1,1426.1,17.9,8.8,491.62,0.4,0.8,2000,0.1,0.1,1000,0,0,0,39.5,20.2,511.39,24,14.8,616.67,81.66,23.05,282.27,29.9,15.8,528.43,5.2,2.6,500,0.1,0,0,4.9,0.8,163.27,0.1,0,0,5.1,1.3,254.9,0,0,0,0,0,0,65.75,23.81,362.13,7.3,82.5,11301.37,8.8,1.6,181.82,0.5,1.13,1.63,0.12,0.43,0.05
77,1975,5,Karnataka,Bidar,9.6,11.4,1187.5,12.1,14.8,1223.14,55.4,83.4,1505.42,20.9,13.6,650.72,76.3,97,1271.3,23.6,12.4,525.42,0.3,0.8,2666.67,0.2,0.1,500,0,0,0,38.1,21.2,556.43,29.4,24.7,840.14,77.71,23.73,305.37,28.1,15.9,565.84,11.5,4.1,356.52,0.1,0,0,4.8,0.8,166.67,0,0,0,2.6,0.6,230.77,0,0,0,0,0,0,79.68,32.05,402.23,9.4,74,7872.34,9.9,0.8,80.81,0.3,0.9,1.2,0,0.37,0.08
77,1976,5,Karnataka,Bidar,9.5,9.6,1010.53,11.4,15.9,1394.74,96.7,108.7,1124.1,30.6,27.1,885.62,127.3,135.8,1066.77,24.3,3.6,148.15,0.4,0.8,2000,0,0,0,0,0,0,35.4,20.1,567.8,23.9,13.4,560.67,77.39,11.2,144.72,22.9,5.7,248.91,13.2,3.2,242.42,0.1,0,0,4.8,1,208.33,0.1,0.1,1000,1.9,0.5,263.16,0,0,0,0,0,0,65.72,13.64,207.55,8,48.1,6012.5,7.1,0.6,84.51,0.28,0.87,1.15,0,0.32,0.26
77,1977,5,Karnataka,Bidar,9.4,12.9,1372.34,12.7,13.9,1094.49,53.1,46,866.29,28.4,14.8,521.13,81.5,60.8,746.01,21.1,10.7,507.11,0.4,1.1,2750,0.1,0.1,1000,0,0,0,34.4,19.2,558.14,27,21.8,807.41,71.2,12.95,181.88,15.4,10.6,688.31,12.6,5.3,420.63,0.1,0,0,6,1.4,233.33,0.2,0.1,500,2.1,0.6,285.71,0,0,0,0,0,0,61.57,24.69,401.01,9.4,66.6,7085.11,7.9,0.6,75.95,0.32,1.05,1.38,0.03,0.33,0.12
77,1978,5,Karnataka,Bidar,9.3,18.2,1956.99,15.4,14.2,922.08,84.4,95.3,1129.15,31,24.9,803.23,115.4,120.2,1041.59,23.1,8.4,363.64,0.3,1,3333.33,0,0,0,0,0,0,33.6,20.1,598.21,25.9,27,1042.47,75.94,13.9,183.04,13.4,5.9,440.3,19.9,6.3,316.58,0.1,0,0,6.5,1.5,230.77,0.2,0.1,500,2.3,0.7,304.35,0,0,0,0,0,0,65.75,22.06,335.51,10.9,71.3,6541.28,9.9,1.1,111.11,0.35,1.19,1.54,0.02,0.35,0.25
77,1979,5,Karnataka,Bidar,9.9,16.7,1686.87,14.2,15.9,1119.72,71.3,98.7,1384.29,30.5,23.8,780.33,101.8,122.5,1203.34,24.8,11.6,467.74,0.3,0.9,3000,0,0,0,0,0,0,36.7,22,599.46,28.7,19.6,682.93,68.02,10.72,157.6,12.1,6.5,537.19,21.6,5.1,236.11,0.1,0,0,8.4,1.7,202.38,0.1,0.1,1000,2.3,0.9,391.3,0,0,0,0,0,0,60.05,22.74,378.68,9.5,61.5,6473.68,10.5,1.5,142.86,0.42,1.29,1.71,0.03,0.47,0.23
77,1980,5,Karnataka,Bidar,12,30.5,2541.67,12,11.5,958.33,79.8,90.8,1137.84,27.1,26.9,992.62,106.9,117.7,1101.03,23.5,8.1,344.68,0.3,1,3333.33,0.1,0,0,0,0,0,29.5,17.1,579.66,38.6,19.9,515.54,56.1,11.07,197.33,10.3,4.1,398.06,22.3,6,269.06,0.2,0,0,6.6,6.2,939.39,0.1,0,0,2.7,0.6,222.22,5.4,2.1,388.89,0,0,0,61.66,20.99,340.42,11,79,7181.82,9,0.9,100,0.45,2.42,2.87,0.01,0.52,0.18
77,1981,5,Karnataka,Bidar,11.7,29.5,2521.37,13.1,13.9,1061.07,81.6,85.7,1050.25,28.4,15.9,559.86,110,101.6,923.64,24.6,11.9,483.74,0.4,1.2,3000,0,0,0,0,0,0,34,21.9,644.12,37.1,30.6,824.8,50.78,1.8,35.45,11.9,3.1,260.5,21.1,4.5,213.27,0.1,0,0,7,3.2,457.14,0.1,0.1,1000,2.6,0.7,269.23,5.7,2.4,421.05,0,0,0,61.08,19.51,319.42,12.9,77.7,6023.26,9.8,1.2,122.45,0.46,1.19,1.65,0.02,0.44,0.59
77,1982,5,Karnataka,Bidar,12.2,15,1229.51,11.8,16.3,1381.36,79.6,111.1,1395.73,31.8,24.7,776.73,111.4,135.8,1219.03,26.2,10.4,396.95,0.2,0.6,3000,0,0,0,0,0,0,29.8,20.5,687.92,33.5,22.8,680.6,56.98,14.48,254.12,12.6,5.3,420.63,19.6,3.7,188.78,0.2,0,0,6,5.4,900,0.2,0.2,1000,2.5,0.6,240,11,3.5,318.18,0,0,0,65.31,22.51,344.66,13,77.9,5992.31,8.7,1,114.94,0.38,1.31,1.7,0.01,0.3,0.16
77,1983,5,Karnataka,Bidar,8.1,14.2,1753.09,21.9,23.1,1054.79,76.8,63.4,825.52,26.7,14.5,543.07,103.5,77.9,752.66,23.4,5.5,235.04,0.2,0.5,2500,0.1,0,0,0,0,0,36.2,22.2,613.26,34.1,23,674.49,64.23,26.13,406.82,12.8,7.3,570.31,19.6,3.7,188.78,0.2,0,0,7.2,6.6,916.67,0.2,0.1,500,2.4,0.8,333.33,14.7,3.5,238.1,0,0,0,69.65,23.77,341.28,15.1,73.3,4854.3,8.5,1.5,176.47,0.43,1.33,1.75,0.02,0.27,0.18
77,1984,5,Karnataka,Bidar,14.7,31.8,2163.27,15.2,17.7,1164.47,88.5,90.9,1027.12,40.9,29.6,723.72,129.4,120.5,931.22,19,5.2,273.68,0.2,0.7,3500,0,0,0,0,0,0,29.4,19.5,663.27,39.5,35.9,908.86,64.89,32.5,500.85,9,8.1,900,22.8,4.2,184.21,0.2,0,0,7.6,6.8,894.74,0.1,0,0,1.8,1,555.56,13,9.8,753.85,0,0,0,70.22,26.59,378.67,15.7,127,8089.17,4.5,0.4,88.89,0.46,1.3,1.77,0.02,0.36,0.49
77,1985,5,Karnataka,Bidar,13.8,12.3,891.3,14.5,13,896.55,93.7,107.2,1144.08,41.6,30,721.15,135.3,137.2,1014.04,19.8,8.5,429.29,0.2,0.3,1500,0,0,0,0,0,0,30.9,20.9,676.38,40.3,52.5,1302.73,71.02,30.73,432.7,8.5,6.5,764.71,19.4,6.1,314.43,0,0,0,8.8,4.7,534.09,0.1,0,0,1.7,0.3,176.47,15.4,4.6,298.7,0,0,0,68.35,19.86,290.56,14.8,108.4,7324.32,2.6,0.3,115.38,0.39,1.73,2.12,0.01,0.23,0.22
77,1986,5,Karnataka,Bidar,9.2,5.4,586.96,7,8,1142.86,82.6,55.5,671.91,45.5,31.8,698.9,128.1,87.3,681.5,20,8,400,0.2,1,5000,0,0,0,0,0,0,29,12,413.79,37,22,594.59,70.89,15.37,216.81,8,6,750,17.2,5.4,313.95,0,0,0,6.5,3.6,553.85,0.1,0.1,1000,1.3,0.3,230.77,16.3,8.6,527.61,0,0,0,63.8,25.37,397.65,15.7,94,5987.26,2,0.1,50,0.39,1.3,1.69,0.02,0.24,0.32
77,1987,5,Karnataka,Bidar,13,10.4,800,8,7,875,99.5,110.9,1114.57,38,24,631.58,137.5,134.9,981.09,22,9,409.09,0.3,1,3333.33,0,0,0,0,0,0,35,18.5,528.57,45,46,1022.22,71.46,39.31,550.1,9,6,666.67,21.7,10.3,474.65,0,0,0,7.7,6.9,896.1,0.3,0.3,1000,3.2,0.7,218.75,21.7,6.7,308.76,0,0,0,71.58,30.94,432.24,16.4,110.4,6731.71,2,0.1,50,0.4,1.3,1.7,0.02,0.26,0.22
77,1988,5,Karnataka,Bidar,13.6,10,735.29,10,6.4,640,81.1,47.6,586.93,31.1,18.8,604.5,112.2,66.4,591.8,14.8,4.2,283.78,0.5,1.1,2200,0,0,0,0,0,0,40.6,13.1,322.66,44.9,17.5,389.76,76.12,33.84,444.56,12.7,6.8,535.43,33.6,12.3,366.07,0,0,0,8.6,7.2,837.21,0.2,0.1,500,3.3,0.7,212.12,18.3,1.5,81.97,0,0,0,82.34,33.7,409.28,18.2,134.7,7401.1,0.4,0.3,750,0.42,1.68,2.11,0.02,0.24,0.32
77,1989,5,Karnataka,Bidar,17.6,11.5,653.41,10,7.2,720,87.7,78.2,891.68,37.3,19,509.38,125,97.2,777.6,17.3,6,346.82,0.4,1.1,2750,0,0,0,0,0,0,36.1,13,360.11,43.4,29.1,670.51,84.29,26.03,308.81,11.9,7.5,630.25,22.1,7.2,325.79,0,0,0,6.8,8,1176.47,0,0,0,3.2,1,312.5,16,4.4,275,0,0,0,74.53,29.53,396.22,20.1,151,7512.44,3,0.5,166.67,0.38,1.64,2.03,0.02,0.27,0.46
77,1990,5,Karnataka,Bidar,19.71,19.17,972.6,10.48,6.64,633.59,76.46,62.06,811.67,35.48,17.54,494.36,111.94,79.59,711.01,12.76,3.93,307.99,0.2,0.3,1500,0,0,0,0,0,0,41.49,15.77,380.09,41.69,20.91,501.56,89.05,23.58,264.8,11.79,6.45,547.07,15.67,3.31,211.23,0,0,0,9.05,4.84,534.81,0,0,0,1.41,0.17,120.57,19.46,8.67,445.53,0.03,0.01,333.33,70.83,24.99,352.82,24.35,203.58,8360.57,3.77,0.49,129.97,0.4,1.18,1.58,0.01,0.14,0
77,1991,5,Karnataka,Bidar,21.29,8.35,392.2,5.93,4.54,765.6,75.85,69.71,919.05,29.15,15.67,537.56,105,85.37,813.05,10.79,3.7,342.91,0.15,0.44,2933.33,0,0,0,0,0,0,19.75,5.95,301.27,41.75,26.5,634.73,97.65,43,440.35,7.87,2.56,325.29,14.71,4.18,284.16,0,0,0,6.61,3.07,464.45,0,0,0,0.49,0.06,122.45,21.84,9.58,438.64,0,0,0,64.32,20.92,325.25,24.62,140.35,5700.65,3.76,0.51,135.64,0.44,1.23,1.66,0.01,0.1,0
77,1992,5,Karnataka,Bidar,18.01,14.37,797.89,6.13,5.12,835.24,93.11,142.26,1527.87,37.93,20.92,551.54,131.04,163.18,1245.27,12.83,4.16,324.24,0.44,1.36,3090.91,0,0,0,0,0,0,26.1,10.06,385.44,44.8,16.43,366.74,98.77,60.93,616.89,7.4,3.6,486.49,13.76,4.94,359.01,0,0,0,7.26,5.79,797.52,0,0,0,0.45,0.06,133.33,24.97,8.44,338.01,0,0,0,65.82,24.21,367.82,20.99,105.68,5034.78,3.92,0.47,119.9,0.35,1.54,1.89,0.02,0.09,0
77,1993,5,Karnataka,Bidar,15.66,9.54,609.2,6.76,4.82,713.02,84.27,119.36,1416.4,35.69,21.86,612.5,119.95,141.22,1177.32,12.81,7.66,597.97,0.29,0.71,2448.28,0,0,0,0,0,0,31.74,15.65,493.07,48.51,40.87,842.51,103.14,59.1,573.01,5.26,4.17,792.78,12.39,4.85,391.44,0.01,0,0,10,6.71,671,0,0,0,0.46,0.14,304.35,35.02,12.96,370.07,0.01,0.01,1000,75.88,30.3,399.31,18.43,112.02,6078.13,3.16,0.61,193.04,0.4,1.37,1.77,0.02,0.19,0
